equipment_id,timestamp,operating_speed_rpm,load_percent,operating_mode
PIPE_SEG_003,2022-09-08 04:00:00,0.0,92.9,Operating
PIPE_SEG_003,2022-09-09 12:00:00,0.0,61.5,Operating
PIPE_SEG_003,2022-09-09 22:00:00,0.0,73.7,Operating
PIPE_SEG_003,2022-09-10 09:00:00,0.0,55.7,Operating
PIPE_SEG_003,2022-09-12 20:00:00,0.0,70.8,Operating
PIPE_SEG_003,2022-09-16 07:00:00,0.0,65.7,Operating
PIPE_SEG_003,2022-09-16 16:00:00,0.0,42.8,Operating
PIPE_SEG_003,2022-09-21 14:00:00,0.0,70.3,Operating
PIPE_SEG_003,2022-09-22 22:00:00,0.0,72.9,Operating
PIPE_SEG_003,2022-09-23 04:00:00,0.0,53.1,Operating
PIPE_SEG_003,2022-09-23 23:00:00,0.0,93.7,Operating
PIPE_SEG_003,2022-09-24 15:00:00,0.0,43.4,Operating
PIPE_SEG_003,2022-09-26 02:00:00,0.0,44.6,Operating
PIPE_SEG_003,2022-09-27 10:00:00,0.0,72.8,Operating
PIPE_SEG_003,2022-09-28 01:00:00,0.0,75.4,Operating
PIPE_SEG_003,2022-09-29 06:00:00,0.0,88.7,Operating
PIPE_SEG_003,2022-09-29 20:00:00,0.0,59.4,Operating
PIPE_SEG_003,2022-10-01 05:00:00,0.0,58.5,Operating
PIPE_SEG_003,2022-10-03 09:00:00,0.0,49.3,Operating
PIPE_SEG_003,2022-10-04 10:00:00,0.0,77.8,Operating
PIPE_SEG_003,2022-10-05 13:00:00,0.0,71.8,Operating
PIPE_SEG_003,2022-10-06 05:00:00,0.0,96.1,Operating
PIPE_SEG_003,2022-10-06 07:00:00,0.0,44.3,Operating
PIPE_SEG_003,2022-10-06 11:00:00,0.0,99.6,Operating
PIPE_SEG_003,2022-10-06 16:00:00,0.0,85.6,Operating
PIPE_SEG_003,2022-10-08 16:00:00,0.0,70.8,Operating
PIPE_SEG_003,2022-10-12 03:00:00,0.0,66.9,Operating
PIPE_SEG_003,2022-10-12 07:00:00,0.0,34.9,Operating
PIPE_SEG_003,2022-10-13 00:00:00,0.0,62.3,Operating
PIPE_SEG_003,2022-10-13 12:00:00,0.0,43.2,Operating
PIPE_SEG_003,2022-10-13 18:00:00,0.0,76.2,Operating
PIPE_SEG_003,2022-10-14 12:00:00,0.0,37.6,Operating
PIPE_SEG_003,2022-10-16 17:00:00,0.0,90.5,Operating
PIPE_SEG_003,2022-10-16 19:00:00,0.0,61.6,Operating
PIPE_SEG_003,2022-10-21 23:00:00,0.0,36.5,Operating
PIPE_SEG_003,2022-10-23 10:00:00,0.0,74.5,Operating
PIPE_SEG_003,2022-10-23 23:00:00,0.0,78.1,Operating
PIPE_SEG_003,2022-10-27 09:00:00,0.0,53.9,Operating
PIPE_SEG_003,2022-10-29 02:00:00,0.0,85.5,Operating
PIPE_SEG_003,2022-10-29 19:00:00,0.0,47.5,Operating
PIPE_SEG_003,2022-11-02 09:00:00,0.0,78.5,Operating
PIPE_SEG_003,2022-11-02 18:00:00,0.0,61.4,Operating
PIPE_SEG_003,2022-11-08 07:00:00,0.0,42.0,Operating
PIPE_SEG_003,2022-11-10 01:00:00,0.0,35.2,Operating
PIPE_SEG_003,2022-11-11 06:00:00,0.0,95.5,Operating
PIPE_SEG_003,2022-11-12 19:00:00,0.0,72.1,Operating
PIPE_SEG_003,2022-11-13 12:00:00,0.0,68.1,Operating
PIPE_SEG_003,2022-11-14 10:00:00,0.0,74.3,Operating
PIPE_SEG_003,2022-11-15 16:00:00,0.0,32.5,Operating
PIPE_SEG_003,2022-11-16 10:00:00,0.0,36.1,Operating
PIPE_SEG_003,2022-11-17 04:00:00,0.0,93.0,Operating
PIPE_SEG_003,2022-11-19 02:00:00,0.0,65.7,Operating
PIPE_SEG_003,2022-11-19 11:00:00,0.0,30.8,Operating
PIPE_SEG_003,2022-11-22 21:00:00,0.0,45.1,Operating
PIPE_SEG_003,2022-11-27 00:00:00,0.0,69.9,Operating
PIPE_SEG_003,2022-11-27 02:00:00,0.0,43.7,Operating
PIPE_SEG_003,2022-11-27 20:00:00,0.0,89.8,Operating
PIPE_SEG_003,2022-11-28 18:00:00,0.0,47.9,Operating
PIPE_SEG_003,2022-11-30 03:00:00,0.0,54.5,Operating
PIPE_SEG_003,2022-12-02 02:00:00,0.0,99.2,Operating
PIPE_SEG_003,2022-12-03 01:00:00,0.0,33.0,Operating
PIPE_SEG_003,2022-12-04 17:00:00,0.0,82.9,Operating
PIPE_SEG_003,2022-12-05 03:00:00,0.0,80.0,Operating
PIPE_SEG_003,2022-12-09 07:00:00,0.0,72.5,Operating
PIPE_SEG_003,2022-12-09 14:00:00,0.0,31.5,Operating
PIPE_SEG_003,2022-12-11 07:00:00,0.0,81.1,Operating
PIPE_SEG_003,2022-12-11 13:00:00,0.0,97.2,Operating
PIPE_SEG_003,2022-12-12 00:00:00,0.0,93.1,Operating
PIPE_SEG_003,2022-12-15 14:00:00,0.0,40.3,Operating
PIPE_SEG_003,2022-12-17 02:00:00,0.0,67.4,Operating
PIPE_SEG_003,2022-12-21 08:00:00,0.0,59.7,Operating
PIPE_SEG_003,2022-12-21 15:00:00,0.0,34.8,Operating
PIPE_SEG_003,2022-12-25 13:00:00,0.0,52.5,Operating
PIPE_SEG_003,2022-12-26 03:00:00,0.0,37.0,Operating
PIPE_SEG_003,2022-12-26 13:00:00,0.0,50.0,Operating
PIPE_SEG_003,2022-12-27 03:00:00,0.0,52.7,Operating
PIPE_SEG_003,2022-12-27 16:00:00,0.0,75.7,Operating
PIPE_SEG_003,2022-12-27 20:00:00,0.0,91.4,Operating
PIPE_SEG_003,2022-12-27 23:00:00,0.0,80.5,Operating
PIPE_SEG_003,2022-12-29 17:00:00,0.0,94.0,Operating
PIPE_SEG_003,2023-01-01 19:00:00,0.0,55.1,Operating
PIPE_SEG_003,2023-01-03 03:00:00,0.0,92.5,Operating
PIPE_SEG_003,2023-01-04 07:00:00,0.0,65.8,Operating
PIPE_SEG_003,2023-01-04 14:00:00,0.0,37.5,Operating
PIPE_SEG_003,2023-01-07 02:00:00,0.0,30.1,Operating
PIPE_SEG_003,2023-01-07 05:00:00,0.0,74.5,Operating
PIPE_SEG_003,2023-01-09 06:00:00,0.0,59.0,Operating
PIPE_SEG_003,2023-01-11 04:00:00,0.0,74.7,Operating
PIPE_SEG_003,2023-01-11 14:00:00,0.0,66.0,Operating
PIPE_SEG_003,2023-01-15 08:00:00,0.0,60.7,Operating
PIPE_SEG_003,2023-01-15 14:00:00,0.0,70.0,Operating
PIPE_SEG_003,2023-01-16 07:00:00,0.0,53.7,Operating
PIPE_SEG_003,2023-01-19 17:00:00,0.0,97.1,Operating
PIPE_SEG_003,2023-01-21 09:00:00,0.0,61.6,Operating
PIPE_SEG_003,2023-01-21 13:00:00,0.0,94.2,Operating
PIPE_SEG_003,2023-01-23 13:00:00,0.0,58.3,Operating
PIPE_SEG_003,2023-01-26 08:00:00,0.0,53.4,Operating
PIPE_SEG_003,2023-01-26 16:00:00,0.0,31.8,Operating
PIPE_SEG_003,2023-01-27 23:00:00,0.0,88.0,Operating
PIPE_SEG_003,2023-01-30 06:00:00,0.0,71.4,Operating
PIPE_SEG_003,2023-02-02 02:00:00,0.0,78.9,Operating
PIPE_SEG_003,2023-02-03 04:00:00,0.0,41.9,Operating
PIPE_SEG_003,2023-02-05 10:00:00,0.0,49.4,Operating
PIPE_SEG_003,2023-02-06 04:00:00,0.0,52.9,Operating
PIPE_SEG_003,2023-02-06 06:00:00,0.0,42.6,Operating
PIPE_SEG_003,2023-02-08 12:00:00,0.0,96.2,Operating
PIPE_SEG_003,2023-02-10 13:00:00,0.0,62.9,Operating
PIPE_SEG_003,2023-02-11 13:00:00,0.0,91.6,Operating
PIPE_SEG_003,2023-02-11 20:00:00,0.0,31.2,Operating
PIPE_SEG_003,2023-02-13 18:00:00,0.0,93.9,Operating
PIPE_SEG_003,2023-02-14 02:00:00,0.0,94.4,Operating
PIPE_SEG_003,2023-02-15 02:00:00,0.0,39.8,Operating
PIPE_SEG_003,2023-02-16 02:00:00,0.0,67.4,Operating
PIPE_SEG_003,2023-02-17 11:00:00,0.0,88.0,Operating
PIPE_SEG_003,2023-02-17 19:00:00,0.0,56.2,Operating
PIPE_SEG_003,2023-02-18 13:00:00,0.0,48.2,Operating
PIPE_SEG_003,2023-02-19 06:00:00,0.0,98.5,Operating
PIPE_SEG_003,2023-02-21 02:00:00,0.0,36.5,Operating
PIPE_SEG_003,2023-02-21 16:00:00,0.0,75.1,Operating
PIPE_SEG_003,2023-02-22 06:00:00,0.0,73.1,Operating
PIPE_SEG_003,2023-02-24 14:00:00,0.0,50.0,Operating
PIPE_SEG_003,2023-02-25 14:00:00,0.0,58.6,Operating
PIPE_SEG_003,2023-02-26 01:00:00,0.0,66.3,Operating
PIPE_SEG_003,2023-02-27 12:00:00,0.0,56.3,Operating
PIPE_SEG_003,2023-03-02 05:00:00,0.0,37.6,Operating
PIPE_SEG_003,2023-03-02 18:00:00,0.0,65.0,Operating
PIPE_SEG_003,2023-03-03 03:00:00,0.0,68.9,Operating
PIPE_SEG_003,2023-03-04 20:00:00,0.0,49.5,Operating
PIPE_SEG_003,2023-03-06 09:00:00,0.0,61.5,Operating
PIPE_SEG_003,2023-03-06 15:00:00,0.0,30.5,Operating
PIPE_SEG_003,2023-03-08 14:00:00,0.0,44.7,Operating
PIPE_SEG_003,2023-03-08 21:00:00,0.0,84.5,Operating
PIPE_SEG_003,2023-03-09 06:00:00,0.0,52.7,Operating
PIPE_SEG_003,2023-03-09 13:00:00,0.0,38.2,Operating
PIPE_SEG_003,2023-03-10 08:00:00,0.0,84.7,Operating
PIPE_SEG_003,2023-03-13 09:00:00,0.0,34.0,Operating
PIPE_SEG_003,2023-03-13 19:00:00,0.0,49.2,Operating
PIPE_SEG_003,2023-03-14 11:00:00,0.0,93.8,Operating
PIPE_SEG_003,2023-03-16 11:00:00,0.0,61.6,Operating
PIPE_SEG_003,2023-03-18 20:00:00,0.0,32.3,Operating
PIPE_SEG_003,2023-03-19 03:00:00,0.0,36.3,Operating
PIPE_SEG_003,2023-03-19 10:00:00,0.0,57.9,Operating
PIPE_SEG_003,2023-03-29 12:00:00,0.0,58.4,Operating
PIPE_SEG_003,2023-03-30 06:00:00,0.0,59.8,Operating
PIPE_SEG_003,2023-04-01 20:00:00,0.0,86.2,Operating
PIPE_SEG_003,2023-04-01 21:00:00,0.0,89.1,Operating
PIPE_SEG_003,2023-04-04 03:00:00,0.0,61.5,Operating
PIPE_SEG_003,2023-04-07 05:00:00,0.0,80.3,Operating
PIPE_SEG_003,2023-04-08 01:00:00,0.0,88.5,Operating
PIPE_SEG_003,2023-04-09 10:00:00,0.0,90.4,Operating
PIPE_SEG_003,2023-04-09 22:00:00,0.0,32.6,Operating
PIPE_SEG_003,2023-04-10 02:00:00,0.0,69.6,Operating
PIPE_SEG_003,2023-04-12 08:00:00,0.0,92.3,Operating
PIPE_SEG_003,2023-04-13 20:00:00,0.0,93.5,Operating
PIPE_SEG_003,2023-04-14 16:00:00,0.0,52.7,Operating
PIPE_SEG_003,2023-04-14 19:00:00,0.0,92.9,Operating
PIPE_SEG_003,2023-04-15 08:00:00,0.0,31.4,Operating
PIPE_SEG_003,2023-04-17 00:00:00,0.0,39.7,Operating
PIPE_SEG_003,2023-04-18 03:00:00,0.0,67.7,Operating
PIPE_SEG_003,2023-04-21 00:00:00,0.0,79.4,Operating
PIPE_SEG_003,2023-04-25 03:00:00,0.0,42.8,Operating
PIPE_SEG_003,2023-04-26 02:00:00,0.0,64.4,Operating
PIPE_SEG_003,2023-04-30 10:00:00,0.0,60.0,Operating
PIPE_SEG_003,2023-05-01 09:00:00,0.0,54.8,Operating
PIPE_SEG_003,2023-05-01 16:00:00,0.0,61.4,Operating
PIPE_SEG_003,2023-05-03 19:00:00,0.0,57.9,Operating
PIPE_SEG_003,2023-05-04 15:00:00,0.0,81.1,Operating
PIPE_SEG_003,2023-05-04 16:00:00,0.0,81.5,Operating
PIPE_SEG_003,2023-05-05 21:00:00,0.0,97.7,Operating
PIPE_SEG_003,2023-05-08 03:00:00,0.0,38.5,Operating
PIPE_SEG_003,2023-05-09 00:00:00,0.0,47.3,Operating
PIPE_SEG_003,2023-05-10 07:00:00,0.0,93.8,Operating
PIPE_SEG_003,2023-05-10 11:00:00,0.0,46.5,Operating
PIPE_SEG_003,2023-05-11 01:00:00,0.0,84.2,Operating
PIPE_SEG_003,2023-05-11 02:00:00,0.0,68.8,Operating
PIPE_SEG_003,2023-05-12 07:00:00,0.0,92.3,Operating
PIPE_SEG_003,2023-05-13 15:00:00,0.0,94.8,Operating
PIPE_SEG_003,2023-05-14 02:00:00,0.0,93.6,Operating
PIPE_SEG_003,2023-05-14 08:00:00,0.0,55.9,Operating
PIPE_SEG_003,2023-05-14 10:00:00,0.0,59.9,Operating
PIPE_SEG_003,2023-05-15 22:00:00,0.0,35.2,Operating
PIPE_SEG_003,2023-05-16 17:00:00,0.0,90.8,Operating
PIPE_SEG_003,2023-05-18 22:00:00,0.0,72.1,Operating
PIPE_SEG_003,2023-05-19 18:00:00,0.0,92.6,Operating
PIPE_SEG_003,2023-05-20 20:00:00,0.0,89.9,Operating
PIPE_SEG_003,2023-05-26 15:00:00,0.0,66.3,Operating
PIPE_SEG_003,2023-05-28 21:00:00,0.0,94.4,Operating
PIPE_SEG_003,2023-05-31 00:00:00,0.0,99.7,Operating
PIPE_SEG_003,2023-06-01 23:00:00,0.0,78.4,Operating
PIPE_SEG_003,2023-06-03 18:00:00,0.0,53.5,Operating
PIPE_SEG_003,2023-06-05 07:00:00,0.0,73.5,Operating
PIPE_SEG_003,2023-06-06 15:00:00,0.0,45.6,Operating
PIPE_SEG_003,2023-06-09 09:00:00,0.0,49.5,Operating
PIPE_SEG_003,2023-06-11 01:00:00,0.0,40.0,Operating
PIPE_SEG_003,2023-06-11 11:00:00,0.0,46.0,Operating
PIPE_SEG_003,2023-06-16 19:00:00,0.0,79.1,Operating
PIPE_SEG_003,2023-06-16 23:00:00,0.0,55.7,Operating
PIPE_SEG_003,2023-06-17 00:00:00,0.0,30.3,Operating
PIPE_SEG_003,2023-06-18 13:00:00,0.0,89.3,Operating
PIPE_SEG_003,2023-06-20 07:00:00,0.0,69.9,Operating
PIPE_SEG_003,2023-06-20 12:00:00,0.0,64.8,Operating
PIPE_SEG_003,2023-06-22 03:00:00,0.0,65.9,Operating
PIPE_SEG_003,2023-06-23 01:00:00,0.0,42.7,Operating
PIPE_SEG_003,2023-06-23 22:00:00,0.0,75.6,Operating
PIPE_SEG_003,2023-06-24 20:00:00,0.0,41.5,Operating
PIPE_SEG_003,2023-06-27 08:00:00,0.0,72.3,Operating
PIPE_SEG_003,2023-07-03 10:00:00,0.0,45.1,Operating
PIPE_SEG_003,2023-07-04 00:00:00,0.0,49.2,Operating
PIPE_SEG_003,2023-07-06 13:00:00,0.0,96.7,Operating
PIPE_SEG_003,2023-07-07 09:00:00,0.0,54.8,Operating
PIPE_SEG_003,2023-07-07 18:00:00,0.0,65.3,Operating
PIPE_SEG_003,2023-07-08 03:00:00,0.0,62.1,Operating
PIPE_SEG_003,2023-07-10 15:00:00,0.0,72.3,Operating
PIPE_SEG_003,2023-07-12 22:00:00,0.0,34.5,Operating
PIPE_SEG_003,2023-07-13 15:00:00,0.0,74.8,Operating
PIPE_SEG_003,2023-07-13 17:00:00,0.0,36.4,Operating
PIPE_SEG_003,2023-07-14 02:00:00,0.0,36.3,Operating
PIPE_SEG_003,2023-07-19 12:00:00,0.0,61.1,Operating
PIPE_SEG_003,2023-07-21 06:00:00,0.0,95.9,Operating
PIPE_SEG_003,2023-07-21 12:00:00,0.0,56.9,Operating
PIPE_SEG_003,2023-07-21 17:00:00,0.0,87.0,Operating
PIPE_SEG_003,2023-07-21 23:00:00,0.0,41.1,Operating
PIPE_SEG_003,2023-07-22 07:00:00,0.0,43.6,Operating
PIPE_SEG_003,2023-07-23 23:00:00,0.0,55.8,Operating
PIPE_SEG_003,2023-07-24 06:00:00,0.0,88.3,Operating
PIPE_SEG_003,2023-07-25 09:00:00,0.0,52.8,Operating
PIPE_SEG_003,2023-07-27 04:00:00,0.0,32.6,Operating
PIPE_SEG_003,2023-07-28 20:00:00,0.0,64.7,Operating
PIPE_SEG_003,2023-07-30 10:00:00,0.0,76.3,Operating
PIPE_SEG_003,2023-07-31 02:00:00,0.0,73.5,Operating
PIPE_SEG_003,2023-08-01 08:00:00,0.0,96.6,Operating
PIPE_SEG_003,2023-08-01 10:00:00,0.0,36.3,Operating
PIPE_SEG_003,2023-08-03 01:00:00,0.0,36.3,Operating
PIPE_SEG_003,2023-08-04 16:00:00,0.0,78.7,Operating
PIPE_SEG_003,2023-08-05 10:00:00,0.0,58.0,Operating
PIPE_SEG_003,2023-08-08 01:00:00,0.0,91.5,Operating
PIPE_SEG_003,2023-08-10 13:00:00,0.0,79.1,Operating
PIPE_SEG_003,2023-08-11 01:00:00,0.0,95.1,Operating
PIPE_SEG_003,2023-08-11 22:00:00,0.0,74.5,Operating
PIPE_SEG_003,2023-08-14 00:00:00,0.0,82.7,Operating
PIPE_SEG_003,2023-08-19 01:00:00,0.0,71.9,Operating
PIPE_SEG_003,2023-08-22 00:00:00,0.0,77.7,Operating
PIPE_SEG_003,2023-08-23 02:00:00,0.0,95.4,Operating
PIPE_SEG_003,2023-08-23 11:00:00,0.0,89.4,Operating
PIPE_SEG_003,2023-08-25 23:00:00,0.0,82.3,Operating
PIPE_SEG_003,2023-08-27 03:00:00,0.0,64.3,Operating
PIPE_SEG_003,2023-08-28 04:00:00,0.0,85.4,Operating
PIPE_SEG_003,2023-08-28 10:00:00,0.0,64.2,Operating
PIPE_SEG_003,2023-08-29 00:00:00,0.0,96.2,Operating
PIPE_SEG_003,2023-08-30 01:00:00,0.0,35.4,Operating
PIPE_SEG_003,2023-08-30 07:00:00,0.0,70.3,Operating
PIPE_SEG_003,2023-08-31 20:00:00,0.0,58.8,Operating
PIPE_SEG_003,2023-09-01 14:00:00,0.0,54.9,Operating
PIPE_SEG_003,2023-09-08 11:00:00,0.0,59.4,Operating
PIPE_SEG_003,2023-09-09 01:00:00,0.0,87.8,Operating
PIPE_SEG_003,2023-09-09 07:00:00,0.0,57.9,Operating
PIPE_SEG_003,2023-09-10 09:00:00,0.0,36.7,Operating
PIPE_SEG_003,2023-09-14 15:00:00,0.0,85.4,Operating
PIPE_SEG_003,2023-09-20 00:00:00,0.0,94.4,Operating
PIPE_SEG_003,2023-09-23 19:00:00,0.0,43.0,Operating
PIPE_SEG_003,2023-09-24 04:00:00,0.0,36.0,Operating
PIPE_SEG_003,2023-09-26 10:00:00,0.0,58.4,Operating
PIPE_SEG_003,2023-09-29 00:00:00,0.0,90.1,Operating
PIPE_SEG_003,2023-09-29 16:00:00,0.0,79.4,Operating
PIPE_SEG_003,2023-10-01 17:00:00,0.0,92.7,Operating
PIPE_SEG_003,2023-10-02 08:00:00,0.0,32.4,Operating
PIPE_SEG_003,2023-10-02 12:00:00,0.0,32.2,Operating
PIPE_SEG_003,2023-10-06 07:00:00,0.0,36.9,Operating
PIPE_SEG_003,2023-10-06 10:00:00,0.0,98.0,Operating
PIPE_SEG_003,2023-10-06 21:00:00,0.0,59.2,Operating
PIPE_SEG_003,2023-10-12 05:00:00,0.0,56.5,Operating
PIPE_SEG_003,2023-10-12 18:00:00,0.0,65.0,Operating
PIPE_SEG_003,2023-10-15 05:00:00,0.0,77.1,Operating
PIPE_SEG_003,2023-10-15 15:00:00,0.0,67.5,Operating
PIPE_SEG_003,2023-10-16 03:00:00,0.0,41.8,Operating
PIPE_SEG_003,2023-10-16 20:00:00,0.0,76.5,Operating
PIPE_SEG_003,2023-10-18 05:00:00,0.0,99.8,Operating
PIPE_SEG_003,2023-10-19 03:00:00,0.0,80.2,Operating
PIPE_SEG_003,2023-10-20 16:00:00,0.0,35.8,Operating
PIPE_SEG_003,2023-10-21 14:00:00,0.0,35.2,Operating
PIPE_SEG_003,2023-10-23 05:00:00,0.0,95.8,Operating
PIPE_SEG_003,2023-10-24 22:00:00,0.0,62.1,Operating
PIPE_SEG_003,2023-10-26 16:00:00,0.0,72.1,Operating
PIPE_SEG_003,2023-10-28 13:00:00,0.0,53.4,Operating
PIPE_SEG_003,2023-10-30 01:00:00,0.0,58.3,Operating
PIPE_SEG_003,2023-10-30 10:00:00,0.0,76.1,Operating
PIPE_SEG_003,2023-10-30 16:00:00,0.0,81.6,Operating
PIPE_SEG_003,2023-11-01 13:00:00,0.0,49.6,Operating
PIPE_SEG_003,2023-11-01 19:00:00,0.0,44.5,Operating
PIPE_SEG_003,2023-11-02 01:00:00,0.0,53.4,Operating
PIPE_SEG_003,2023-11-03 01:00:00,0.0,41.3,Operating
PIPE_SEG_003,2023-11-03 15:00:00,0.0,42.0,Operating
PIPE_SEG_003,2023-11-03 21:00:00,0.0,88.4,Operating
PIPE_SEG_003,2023-11-04 03:00:00,0.0,73.5,Operating
PIPE_SEG_003,2023-11-04 13:00:00,0.0,64.2,Operating
PIPE_SEG_003,2023-11-05 17:00:00,0.0,85.1,Operating
PIPE_SEG_003,2023-11-06 04:00:00,0.0,60.0,Operating
PIPE_SEG_003,2023-11-06 08:00:00,0.0,92.5,Operating
PIPE_SEG_003,2023-11-08 03:00:00,0.0,62.0,Operating
PIPE_SEG_003,2023-11-10 03:00:00,0.0,94.7,Operating
PIPE_SEG_003,2023-11-11 19:00:00,0.0,78.2,Operating
PIPE_SEG_003,2023-11-13 22:00:00,0.0,71.1,Operating
PIPE_SEG_003,2023-11-14 01:00:00,0.0,80.8,Operating
PIPE_SEG_003,2023-11-14 17:00:00,0.0,73.5,Operating
PIPE_SEG_003,2023-11-15 02:00:00,0.0,59.1,Operating
PIPE_SEG_003,2023-11-16 15:00:00,0.0,74.7,Operating
PIPE_SEG_003,2023-11-17 07:00:00,0.0,95.8,Operating
PIPE_SEG_003,2023-11-17 20:00:00,0.0,39.0,Operating
PIPE_SEG_003,2023-11-20 15:00:00,0.0,55.2,Operating
PIPE_SEG_003,2023-11-22 19:00:00,0.0,84.8,Operating
PIPE_SEG_003,2023-11-23 08:00:00,0.0,37.1,Operating
PIPE_SEG_003,2023-11-26 03:00:00,0.0,76.9,Operating
PIPE_SEG_003,2023-11-29 03:00:00,0.0,94.1,Operating
PIPE_SEG_003,2023-12-01 04:00:00,0.0,54.1,Operating
PIPE_SEG_003,2023-12-01 10:00:00,0.0,38.1,Operating
PIPE_SEG_003,2023-12-02 14:00:00,0.0,96.0,Operating
PIPE_SEG_003,2023-12-03 02:00:00,0.0,93.6,Operating
PIPE_SEG_003,2023-12-03 09:00:00,0.0,33.0,Operating
PIPE_SEG_003,2023-12-04 04:00:00,0.0,94.6,Operating
PIPE_SEG_003,2023-12-05 10:00:00,0.0,52.7,Operating
PIPE_SEG_003,2023-12-09 16:00:00,0.0,89.2,Operating
PIPE_SEG_003,2023-12-15 09:00:00,0.0,83.8,Operating
PIPE_SEG_003,2023-12-15 11:00:00,0.0,75.7,Operating
PIPE_SEG_003,2023-12-15 23:00:00,0.0,41.7,Operating
PIPE_SEG_003,2023-12-20 02:00:00,0.0,41.6,Operating
PIPE_SEG_003,2023-12-20 15:00:00,0.0,42.9,Operating
PIPE_SEG_003,2023-12-22 11:00:00,0.0,53.7,Operating
PIPE_SEG_003,2023-12-23 07:00:00,0.0,98.1,Operating
PIPE_SEG_003,2023-12-24 00:00:00,0.0,81.7,Operating
PIPE_SEG_003,2023-12-24 08:00:00,0.0,79.1,Operating
PIPE_SEG_003,2023-12-26 10:00:00,0.0,36.1,Operating
PIPE_SEG_003,2023-12-27 11:00:00,0.0,55.5,Operating
PIPE_SEG_003,2023-12-29 18:00:00,0.0,43.7,Operating
PIPE_SEG_003,2023-12-30 09:00:00,0.0,64.0,Operating
PIPE_SEG_004,2022-01-01 17:00:00,0.0,98.8,Operating
PIPE_SEG_004,2022-01-03 08:00:00,0.0,74.2,Operating
PIPE_SEG_004,2022-01-05 04:00:00,0.0,32.7,Operating
PIPE_SEG_004,2022-01-08 02:00:00,0.0,66.8,Operating
PIPE_SEG_004,2022-01-08 19:00:00,0.0,56.4,Operating
PIPE_SEG_004,2022-01-09 01:00:00,0.0,38.8,Operating
PIPE_SEG_004,2022-01-09 09:00:00,0.0,68.5,Operating
PIPE_SEG_004,2022-01-11 03:00:00,0.0,42.1,Operating
PIPE_SEG_004,2022-01-11 21:00:00,0.0,50.8,Operating
PIPE_SEG_004,2022-01-15 14:00:00,0.0,94.2,Operating
PIPE_SEG_004,2022-01-16 12:00:00,0.0,86.0,Operating
PIPE_SEG_004,2022-01-17 11:00:00,0.0,93.1,Operating
PIPE_SEG_004,2022-01-19 10:00:00,0.0,85.0,Operating
PIPE_SEG_004,2022-01-21 14:00:00,0.0,66.0,Operating
PIPE_SEG_004,2022-01-22 06:00:00,0.0,38.7,Operating
PIPE_SEG_004,2022-01-23 16:00:00,0.0,60.8,Operating
PIPE_SEG_004,2022-01-24 07:00:00,0.0,79.5,Operating
PIPE_SEG_004,2022-01-24 09:00:00,0.0,53.1,Operating
PIPE_SEG_004,2022-01-25 12:00:00,0.0,75.6,Operating
PIPE_SEG_004,2022-01-25 14:00:00,0.0,72.8,Operating
PIPE_SEG_004,2022-01-28 16:00:00,0.0,89.1,Operating
PIPE_SEG_004,2022-01-28 17:00:00,0.0,56.6,Operating
PIPE_SEG_004,2022-02-05 13:00:00,0.0,93.0,Operating
PIPE_SEG_004,2022-02-05 17:00:00,0.0,83.4,Operating
PIPE_SEG_004,2022-02-06 03:00:00,0.0,95.1,Operating
PIPE_SEG_004,2022-02-07 17:00:00,0.0,66.0,Operating
PIPE_SEG_004,2022-02-13 06:00:00,0.0,85.3,Operating
PIPE_SEG_004,2022-02-14 07:00:00,0.0,62.1,Operating
PIPE_SEG_004,2022-02-15 23:00:00,0.0,63.1,Operating
PIPE_SEG_004,2022-02-18 13:00:00,0.0,97.7,Operating
PIPE_SEG_004,2022-02-19 11:00:00,0.0,32.3,Operating
PIPE_SEG_004,2022-02-19 15:00:00,0.0,64.3,Operating
PIPE_SEG_004,2022-02-20 08:00:00,0.0,67.0,Operating
PIPE_SEG_004,2022-02-23 16:00:00,0.0,62.0,Operating
PIPE_SEG_004,2022-02-25 05:00:00,0.0,45.6,Operating
PIPE_SEG_004,2022-02-26 18:00:00,0.0,38.7,Operating
PIPE_SEG_004,2022-02-28 18:00:00,0.0,92.0,Operating
PIPE_SEG_004,2022-02-28 20:00:00,0.0,75.5,Operating
PIPE_SEG_004,2022-03-03 12:00:00,0.0,93.2,Operating
PIPE_SEG_004,2022-03-04 07:00:00,0.0,58.0,Operating
PIPE_SEG_004,2022-03-05 02:00:00,0.0,66.5,Operating
PIPE_SEG_004,2022-03-05 06:00:00,0.0,77.4,Operating
PIPE_SEG_004,2022-03-05 20:00:00,0.0,94.2,Operating
PIPE_SEG_004,2022-03-06 07:00:00,0.0,93.5,Operating
PIPE_SEG_004,2022-03-07 11:00:00,0.0,38.5,Operating
PIPE_SEG_004,2022-03-10 13:00:00,0.0,67.2,Operating
PIPE_SEG_004,2022-03-10 16:00:00,0.0,99.2,Operating
PIPE_SEG_004,2022-03-11 02:00:00,0.0,91.5,Operating
PIPE_SEG_004,2022-03-11 07:00:00,0.0,73.8,Operating
PIPE_SEG_004,2022-03-13 20:00:00,0.0,49.0,Operating
PIPE_SEG_004,2022-03-15 00:00:00,0.0,95.9,Operating
PIPE_SEG_004,2022-03-16 05:00:00,0.0,37.9,Operating
PIPE_SEG_004,2022-03-18 01:00:00,0.0,76.3,Operating
PIPE_SEG_004,2022-03-18 03:00:00,0.0,90.4,Operating
