equipment_id,timestamp,material,grade,pipe_size_mm,thickness_mm,max_pressure_psi,time_years,thickness_loss_mm,material_loss_percent,condition,corrosion_rate_mm_year,remaining_thickness_mm,remaining_life_years,safety_margin_percent,pressure_thickness_ratio,loss_rate_severity,risk_score,condition_predicted,ambient_temp_c,humidity_percent,rainfall_mm,operating_speed_rpm,load_percent,operating_mode
PIPE-005,2035-12-28,Fiberglass,API 5L X42,1200,23.76,300,16,6.01,25.29,Critical,0.375625,17.75,28.27820299500832,74.7053872053872,16.901408450704224,Low,13.876508832456016,Normal,,,,,,
PIPE-005,2039-12-27,Fiberglass,API 5L X52,300,9.39,150,20,4.09,43.56,Moderate,0.2045,5.300000000000001,12.141809290953548,56.44302449414271,28.301886792452827,Low,27.271076094944736,Normal,,,,,,
PIPE-005,2022-12-31,Fiberglass,ASTM A333 Grade 6,300,10.42,600,3,4.64,44.53,Moderate,1.5466666666666666,5.78,1.7159482758620692,55.47024952015356,103.80622837370242,High,57.12162313879388,Moderate,27.7,81.8,0.0,,,
PIPE-004,2022-12-31,HDPE,API 5L X42,800,29.29,150,3,7.0,23.9,Critical,2.3333333333333335,22.29,5.787,76.10105838170024,6.7294751009421265,High,46.41577937047893,Moderate,27.7,81.8,0.0,,,
PIPE-001,2036-12-27,Carbon Steel,API 5L X65,1500,32.91,150,17,6.03,18.32,Critical,0.3547058823529412,26.879999999999995,47.946766169154216,81.67730173199634,5.580357142857144,Low,10.378260176244614,Normal,,,,,,
PIPE-001,2042-12-26,Carbon Steel,ASTM A106 Grade B,200,11.11,150,23,3.41,30.69,Moderate,0.1482608695652174,7.699999999999999,29.454838709677414,69.3069306930693,19.480519480519483,Low,13.68591498342381,Normal,,,,,,
PIPE-001,2022-12-31,Carbon Steel,API 5L X42,300,13.83,300,3,2.95,21.33,Moderate,0.9833333333333334,10.879999999999999,6.84508474576271,78.66955892986262,27.57352941176471,Moderate,32.52187356098732,Normal,27.7,81.8,0.0,,,
PIPE-003,2033-12-28,PVC,ASTM A106 Grade B,1000,29.05,1500,14,9.63,33.15,Critical,0.687857142857143,19.42,15.562824506749742,66.85025817555939,77.2399588053553,Moderate,28.71117928833349,Normal,,,,,,
PIPE-004,2026-12-30,HDPE,ASTM A106 Grade B,1500,47.89,2500,7,9.49,19.82,Critical,1.3557142857142856,38.4,17.72718651211802,80.18375443725203,65.10416666666667,Moderate,27.64883023571183,Normal,,,,,,
PIPE-005,2032-12-28,Fiberglass,API 5L X42,50,5.33,900,13,3.77,70.73,Moderate,0.29,1.56,0.0,29.268292682926827,576.9230769230769,Low,62.655926829268296,Moderate,,,,,,
PIPE-001,2039-12-27,Carbon Steel,API 5L X52,1000,33.31,300,20,8.29,24.89,Critical,0.4145,25.020000000000003,36.25331724969844,75.11257880516362,11.99040767386091,Low,13.755135874248662,Normal,,,,,,
PIPE-001,2035-12-28,Carbon Steel,ASTM A106 Grade B,400,18.41,2500,16,2.71,14.72,Moderate,0.169375,15.7,60.08560885608856,85.2797392721347,159.23566878980893,Low,18.788490341201992,Normal,,,,,,
PIPE-002,2039-12-27,Stainless Steel,API 5L X52,150,5.98,2500,20,6.14,102.68,Critical,0.307,-0.15999999999999925,0.0,-2.675585284280924,-15625.000000000073,Low,-1112.8681036789353,Normal,,,,,,
PIPE-005,2034-12-28,Fiberglass,ASTM A106 Grade B,800,29.96,2500,15,2.13,7.11,Moderate,0.142,27.830000000000002,132.69014084507046,92.89052069425901,89.83111749910168,Low,10.645703638867873,Normal,,,,,,
PIPE-004,2044-12-25,HDPE,ASTM A106 Grade B,300,8.74,1500,25,8.42,96.34,Critical,0.3368,0.3200000000000003,0.0,3.6613272311212848,4687.499999999995,Low,72.08666819221968,Critical,,,,,,
PIPE-002,2043-12-26,Stainless Steel,API 5L X65,150,5.21,150,24,1.33,25.53,Normal,0.05541666666666667,3.88,41.810526315789474,74.4721689059501,38.65979381443299,Low,12.388608976261617,Normal,,,,,,
PIPE-001,2034-12-28,Carbon Steel,API 5L X52,600,21.1,1500,15,9.87,46.78,Critical,0.6579999999999999,11.230000000000002,7.446808510638302,53.222748815165886,133.57079252003558,Moderate,45.52331372457289,Moderate,,,,,,
PIPE-002,2041-12-26,Stainless Steel,API 5L X52,1000,32.07,150,22,4.46,13.91,Moderate,0.20272727272727273,27.61,88.73497757847532,86.09292173370751,5.432814197754437,Low,7.3025033586774315,Normal,,,,,,
PIPE-002,2036-12-27,Stainless Steel,ASTM A106 Grade B,100,5.72,150,17,5.8,101.4,Critical,0.3411764705882353,-0.08000000000000007,0.0,-1.3986013986014,-1874.9999999999984,Low,-81.72358494446718,Normal,,,,,,
PIPE-004,2024-12-30,HDPE,API 5L X65,250,13.01,600,5,4.03,30.98,Moderate,0.806,8.98,6.299007444168735,69.0238278247502,66.81514476614699,Moderate,37.61417145710474,Normal,,,,,,
PIPE-002,2033-12-28,Stainless Steel,ASTM A333 Grade 6,500,21.57,2500,14,7.54,34.96,Critical,0.5385714285714286,14.030000000000001,14.03527851458886,65.04404265183125,178.18959372772628,Moderate,36.949644637747085,Normal,,,,,,
PIPE-005,2043-12-26,Fiberglass,API 5L X42,200,10.76,1500,24,4.04,37.55,Moderate,0.16833333333333333,6.72,20.744554455445545,62.45353159851301,223.21428571428572,Low,29.824950433705077,Normal,,,,,,
PIPE-003,2023-12-31,PVC,ASTM A106 Grade B,400,18.8,900,4,3.37,17.93,Moderate,0.8425,15.43,11.620178041543026,82.07446808510637,58.32793259883344,Moderate,27.453799882092888,Normal,20.8,64.9,0.0,,,
PIPE-003,2040-12-26,PVC,ASTM A106 Grade B,600,24.05,2500,21,2.64,10.98,Moderate,0.12571428571428572,21.41,112.91477272727272,89.02286902286902,116.76786548341896,Low,13.857015512682022,Normal,,,,,,
PIPE-003,2037-12-27,PVC,ASTM A106 Grade B,500,17.53,600,18,3.24,18.48,Moderate,0.18000000000000002,14.290000000000001,50.17222222222222,81.51739874500855,41.98740377886634,Low,11.417705597162838,Normal,,,,,,
PIPE-004,2026-12-30,HDPE,ASTM A106 Grade B,300,7.53,900,7,1.99,26.43,Normal,0.2842857142857143,5.54,11.541206030150754,73.57237715803453,162.4548736462094,Low,32.73567234666346,Normal,,,,,,
PIPE-004,2024-12-30,HDPE,API 5L X52,600,26.89,600,5,3.55,13.2,Moderate,0.71,23.34,21.511267605633805,86.79806619561174,25.70694087403599,Moderate,13.648504016649765,Normal,,,,,,
PIPE-002,2038-12-27,Stainless Steel,API 5L X65,250,11.74,1500,19,8.13,69.25,Critical,0.4278947368421053,3.6099999999999994,0.2056580565805649,30.749574105621804,415.5124653739613,Low,63.31089578543504,Moderate,,,,,,
PIPE-003,2041-12-26,PVC,ASTM A106 Grade B,800,14.26,300,22,9.19,64.45,Critical,0.4177272727272727,5.07,1.8959738846572378,35.55399719495092,59.171597633136095,Low,49.275669366362976,Moderate,,,,,,
PIPE-004,2037-12-27,HDPE,ASTM A106 Grade B,400,18.46,300,18,3.56,19.28,Moderate,0.19777777777777777,14.9,47.33595505617978,80.71505958829903,20.13422818791946,Low,10.23707999479698,Normal,,,,,,
PIPE-003,2039-12-27,PVC,API 5L X65,1200,33.73,150,20,7.41,21.97,Critical,0.3705,26.319999999999997,43.72739541160594,78.03142603024014,5.699088145896657,Low,11.821575103382216,Normal,,,,,,
PIPE-005,2023-12-31,Fiberglass,API 5L X65,250,8.54,300,4,5.54,64.87,Critical,1.385,2.999999999999999,0.31624548736462044,35.128805620608894,100.00000000000003,Moderate,63.738553107483156,Moderate,20.8,64.9,0.0,,,
PIPE-004,2043-12-26,HDPE,ASTM A106 Grade B,800,20.75,150,24,9.77,47.08,Critical,0.4070833333333333,10.98,11.680655066530198,52.915662650602414,13.66120218579235,Low,29.89385276808696,Normal,,,,,,
PIPE-002,2039-12-27,Stainless Steel,ASTM A333 Grade 6,1000,15.56,300,20,4.24,27.25,Moderate,0.21200000000000002,11.32,31.377358490566035,72.75064267352185,26.501766784452297,Low,13.64497184045346,Normal,,,,,,
PIPE-004,2037-12-27,HDPE,API 5L X42,50,4.69,150,18,2.43,51.81,Moderate,0.135,2.2600000000000002,6.31851851851852,48.18763326226013,66.3716814159292,Low,38.14344927211114,Normal,,,,,,
PIPE-005,2039-12-27,Fiberglass,API 5L X42,150,7.97,150,20,9.05,113.55,Critical,0.4525,-1.080000000000001,0.0,-13.550815558343801,-138.88888888888877,Low,53.851037222919295,Moderate,,,,,,
PIPE-003,2036-12-27,PVC,ASTM A106 Grade B,200,8.62,2500,17,5.2,60.32,Critical,0.3058823529411765,3.419999999999999,2.7265384615384587,39.67517401392111,730.9941520467838,Low,56.44549156439304,Moderate,,,,,,
PIPE-002,2040-12-26,Stainless Steel,API 5L X65,100,4.13,1500,21,4.98,120.58,Moderate,0.23714285714285716,-0.8500000000000005,0.0,-20.581113801452798,-1764.70588235294,Low,-67.77823415467876,Normal,,,,,,
PIPE-003,2042-12-26,PVC,API 5L X42,1000,21.65,600,23,0.8,3.7,Normal,0.034782608695652174,20.849999999999998,412.70624999999995,96.30484988452656,28.77697841726619,Low,3.7998869971198443,Normal,,,,,,
PIPE-002,2025-12-30,Stainless Steel,API 5L X65,1000,21.54,600,6,2.09,9.7,Moderate,0.34833333333333333,19.45,37.286124401913874,90.29712163416899,30.84832904884319,Low,9.192677603454326,Normal,,,,,,
PIPE-004,2032-12-28,HDPE,ASTM A333 Grade 6,250,9.52,600,13,9.39,98.63,Critical,0.7223076923076923,0.129999999999999,0.0,1.3655462184873846,4615.384615384651,Moderate,76.74469036845507,Critical,,,,,,
PIPE-002,2026-12-30,Stainless Steel,ASTM A333 Grade 6,250,8.56,600,7,8.43,98.48,Critical,1.2042857142857142,0.13000000000000078,0.0,1.5186915887850558,4615.384615384588,Moderate,81.51118424566089,Critical,,,,,,
PIPE-004,2022-12-31,HDPE,ASTM A106 Grade B,200,8.86,300,3,7.99,90.18,Critical,2.6633333333333336,0.8699999999999992,0.0,9.819413092550782,344.82758620689685,High,93.19648006019565,Critical,27.7,81.8,0.0,,,
PIPE-002,2030-12-29,Stainless Steel,ASTM A106 Grade B,100,7.89,600,11,3.05,38.66,Moderate,0.2772727272727273,4.84,8.919016393442622,61.34347275031685,123.96694214876034,Low,36.68136335286246,Normal,,,,,,
PIPE-001,2038-12-27,Carbon Steel,API 5L X52,100,5.25,600,19,9.96,189.71,Critical,0.5242105263157896,-4.710000000000001,0.0,-89.71428571428574,-127.38853503184711,Moderate,82.08753656434081,Critical,,,,,,
PIPE-001,2023-12-31,Carbon Steel,API 5L X42,100,7.07,150,4,7.91,111.88,Critical,1.9775,-0.8399999999999999,0.0,-11.88118811881188,-178.5714285714286,High,65.54043988684583,Moderate,20.8,64.9,0.0,,,
PIPE-001,2041-12-26,Carbon Steel,API 5L X52,200,11.23,1500,22,8.55,76.14,Critical,0.38863636363636367,2.6799999999999997,0.0,23.864648263579692,559.7014925373135,Low,65.53420157046871,Moderate,,,,,,
PIPE-004,2043-12-26,HDPE,API 5L X52,250,14.41,2500,24,5.32,36.92,Critical,0.22166666666666668,9.09,21.50526315789474,63.08119361554476,275.027502750275,Low,30.138368262780475,Normal,,,,,,
PIPE-004,2024-12-30,HDPE,ASTM A106 Grade B,1000,27.26,600,5,2.15,7.89,Moderate,0.43,25.110000000000003,39.376744186046515,92.11298606016142,23.89486260454002,Low,8.852868180300149,Normal,,,,,,
PIPE-001,2025-12-30,Carbon Steel,ASTM A333 Grade 6,600,13.68,300,6,7.14,52.19,Critical,1.19,6.54,2.0470588235294116,47.80701754385965,45.87155963302752,Moderate,51.56055376298274,Moderate,,,,,,
PIPE-002,2025-12-30,Stainless Steel,ASTM A333 Grade 6,1500,47.8,300,6,9.43,19.73,Critical,1.5716666666666665,38.37,15.289501590668083,80.27196652719665,7.8186082877247856,High,27.91856906577878,Normal,,,,,,
PIPE-004,2020-12-31,HDPE,ASTM A333 Grade 6,800,29.51,300,1,9.75,33.04,Critical,9.75,19.76,1.118666666666667,66.96035242290749,15.182186234817813,High,61.58390919521779,Moderate,,,,,,
PIPE-002,2030-12-29,Stainless Steel,API 5L X65,150,7.48,900,11,0.18,2.41,Normal,0.01636363636363636,7.300000000000001,308.9777777777779,97.59358288770053,123.2876712328767,Low,10.25281598417698,Normal,,,,,,
PIPE-004,2037-12-27,HDPE,ASTM A333 Grade 6,600,26.47,2500,18,8.48,32.04,Critical,0.47111111111111115,17.99,21.330424528301883,67.9637325273895,138.9660922734853,Low,26.346634899775133,Normal,,,,,,
PIPE-001,2040-12-26,Carbon Steel,API 5L X65,300,13.68,900,21,4.66,34.06,Moderate,0.2219047619047619,9.02,22.153648068669526,65.93567251461988,99.77827050997783,Low,21.624499778640985,Normal,,,,,,
PIPE-001,2026-12-30,Carbon Steel,ASTM A106 Grade B,300,9.59,1500,7,0.19,1.98,Normal,0.027142857142857142,9.4,240.32105263157897,98.01876955161627,159.5744680851064,Low,12.932821289907483,Normal,,,,,,
PIPE-002,2020-12-31,Stainless Steel,ASTM A333 Grade 6,100,4.28,900,1,7.92,185.05,Critical,7.92,-3.6399999999999997,0.0,-85.04672897196261,-247.25274725274727,High,96.22272619903461,Critical,,,,,,
PIPE-005,2031-12-29,Fiberglass,API 5L X42,800,21.96,600,12,0.43,1.96,Normal,0.035833333333333335,21.53,416.9860465116279,98.04189435336977,27.86809103576405,Low,3.1339665726731933,Normal,,,,,,
PIPE-001,2038-12-27,Carbon Steel,ASTM A333 Grade 6,500,10.21,300,19,9.25,90.6,Critical,0.4868421052631579,0.9600000000000009,0.0,9.402546523016658,312.4999999999997,Low,71.57778442187741,Critical,,,,,,
PIPE-004,2023-12-31,HDPE,API 5L X65,500,19.32,900,4,4.4,22.77,Moderate,1.1,14.92,8.294545454545453,77.22567287784679,60.32171581769437,Moderate,35.20016501231993,Normal,20.8,64.9,0.0,,,
PIPE-005,2037-12-27,Fiberglass,API 5L X65,250,13.65,150,18,3.7,27.11,Moderate,0.20555555555555557,9.95,28.483783783783778,72.89377289377289,15.075376884422111,Low,12.673765598443989,Normal,,,,,,
PIPE-004,2025-12-30,HDPE,ASTM A333 Grade 6,200,10.98,600,6,6.62,60.29,Critical,1.1033333333333333,4.36,0.966163141993958,39.708561020036434,137.61467889908255,Moderate,61.49013085376145,Moderate,,,,,,
PIPE-005,2032-12-28,Fiberglass,ASTM A106 Grade B,800,31.24,300,13,9.35,29.93,Critical,0.7192307692307692,21.89,17.404705882352943,70.07042253521128,13.704888076747373,Moderate,21.290862781907986,Normal,,,,,,
PIPE-002,2026-12-30,Stainless Steel,API 5L X65,500,20.02,900,7,1.08,5.39,Normal,0.1542857142857143,18.939999999999998,83.83148148148146,94.6053946053946,47.518479408658926,Low,6.994394447157916,Normal,,,,,,
PIPE-002,2036-12-27,Stainless Steel,API 5L X65,500,11.35,600,17,2.5,22.03,Moderate,0.14705882352941177,8.85,37.026,77.97356828193833,67.79661016949153,Low,14.264941927521399,Normal,,,,,,
PIPE-005,2026-12-30,Fiberglass,API 5L X65,600,29.1,1500,7,8.2,28.18,Critical,1.1714285714285713,20.900000000000002,10.389024390243906,71.8213058419244,71.77033492822966,Moderate,36.57070998317793,Normal,,,,,,
PIPE-001,2029-12-29,Carbon Steel,ASTM A333 Grade 6,600,17.64,150,10,5.22,29.59,Critical,0.522,12.420000000000002,13.655172413793107,70.40816326530613,12.077294685990337,Moderate,22.827583871329637,Normal,,,,,,
PIPE-005,2036-12-27,Fiberglass,ASTM A333 Grade 6,150,8.75,900,17,3.84,43.89,Moderate,0.22588235294117645,4.91,10.115885416666668,56.114285714285714,183.29938900203666,Low,41.25082085932641,Moderate,,,,,,
PIPE-005,2029-12-29,Fiberglass,ASTM A106 Grade B,400,11.43,1500,10,0.56,4.9,Normal,0.05600000000000001,10.87,132.87499999999997,95.10061242344706,137.9944802207912,Low,12.624432910697573,Normal,,,,,,
PIPE-004,2044-12-25,HDPE,ASTM A106 Grade B,500,15.27,150,25,8.01,52.46,Critical,0.3204,7.26,8.361423220973784,47.54420432220039,20.66115702479339,Low,34.75211247533562,Normal,,,,,,
PIPE-002,2030-12-29,Stainless Steel,ASTM A106 Grade B,100,5.45,600,11,8.86,162.57,Critical,0.8054545454545454,-3.4099999999999993,0.0,-62.56880733944953,-175.95307917888567,Moderate,71.75726635099142,Critical,,,,,,
PIPE-001,2033-12-28,Carbon Steel,API 5L X65,100,5.78,900,14,0.07,1.21,Normal,0.005,5.71,795.1999999999999,98.78892733564012,157.61821366024517,Low,12.295134190608357,Normal,,,,,,
PIPE-002,2035-12-28,Stainless Steel,API 5L X65,150,7.52,600,16,3.12,41.49,Moderate,0.195,4.3999999999999995,10.994871794871793,58.51063829787234,136.36363636363637,Low,35.703741357932856,Normal,,,,,,
PIPE-004,2030-12-29,HDPE,ASTM A106 Grade B,50,4.73,150,11,1.24,26.22,Normal,0.11272727272727273,3.49,18.371774193548386,73.78435517970402,42.97994269340974,Low,15.154905440804065,Normal,,,,,,
PIPE-003,2042-12-26,PVC,API 5L X52,150,9.06,300,23,5.92,65.34,Critical,0.2573913043478261,3.1400000000000006,1.6395270270270292,34.65783664459162,95.54140127388533,Low,50.969531950844726,Moderate,,,,,,
PIPE-003,2040-12-26,PVC,API 5L X52,250,11.12,150,21,0.34,3.06,Normal,0.016190476190476193,10.78,459.77647058823516,96.94244604316546,13.91465677179963,Low,2.275892508998368,Normal,,,,,,
PIPE-003,2029-12-29,PVC,ASTM A106 Grade B,200,7.76,600,10,0.82,10.57,Normal,0.08199999999999999,6.9399999999999995,56.243902439024396,89.43298969072164,86.45533141210375,Low,11.00290243322737,Normal,,,,,,
PIPE-005,2041-12-26,Fiberglass,API 5L X52,1000,28.91,600,22,6.87,23.76,Critical,0.31227272727272726,22.04,42.805531295487626,76.23659633344863,27.22323049001815,Low,13.481320476116473,Normal,,,,,,
PIPE-002,2040-12-26,Stainless Steel,ASTM A106 Grade B,200,11.71,300,21,8.29,70.79,Critical,0.3947619047619047,3.4200000000000017,0.0,29.205807002561922,87.71929824561398,Low,55.30411466539962,Moderate,,,,,,
PIPE-005,2029-12-29,Fiberglass,ASTM A106 Grade B,150,9.62,150,10,3.19,33.16,Moderate,0.319,6.43,11.109717868338558,66.83991683991685,23.328149300155523,Low,25.435914119193892,Normal,,,,,,
PIPE-004,2035-12-28,HDPE,ASTM A333 Grade 6,150,5.71,600,16,5.52,96.67,Critical,0.345,0.1900000000000004,0.0,3.3274956217162943,3157.8947368420986,Low,72.28512609457093,Critical,,,,,,
PIPE-004,2044-12-25,HDPE,API 5L X42,250,8.98,2500,25,2.72,30.29,Moderate,0.10880000000000001,6.26,32.775735294117645,69.71046770601336,399.36102236421726,Low,26.689383073496657,Normal,,,,,,
PIPE-004,2030-12-29,HDPE,ASTM A333 Grade 6,200,9.26,300,11,0.39,4.21,Normal,0.035454545454545454,8.87,171.825641025641,95.78833693304534,33.82187147688839,Low,4.365101582050746,Normal,,,,,,
PIPE-001,2021-12-31,Carbon Steel,API 5L X42,50,4.88,600,2,1.94,39.75,Normal,0.97,2.94,1.5216494845360824,60.245901639344254,204.08163265306123,Moderate,57.09187510562786,Moderate,,,,,,
PIPE-002,2021-12-31,Stainless Steel,ASTM A106 Grade B,800,26.68,150,2,1.7,6.37,Normal,0.85,24.98,19.971764705882354,93.62818590704649,6.004803843074459,Moderate,11.20854910558661,Normal,,,,,,
PIPE-004,2030-12-29,HDPE,API 5L X52,800,28.91,2500,11,6.97,24.11,Critical,0.6336363636363637,21.94,20.937876614060258,75.89069526115532,113.94712853236098,Moderate,23.32072446100188,Normal,,,,,,
PIPE-001,2043-12-26,Carbon Steel,ASTM A333 Grade 6,1200,19.06,600,24,0.64,3.36,Normal,0.02666666666666667,18.419999999999998,476.3249999999999,96.64218258132213,32.57328990228013,Low,3.8851177640071426,Normal,,,,,,
PIPE-004,2021-12-31,HDPE,API 5L X52,600,17.16,150,2,7.12,41.49,Critical,3.56,10.04,1.3741573033707863,58.5081585081585,14.940239043824702,High,64.26832099787644,Moderate,,,,,,
PIPE-005,2027-12-30,Fiberglass,ASTM A333 Grade 6,150,5.41,1500,8,8.4,155.27,Critical,1.05,-2.99,0.0,-55.26802218114602,-501.67224080267556,Moderate,47.21858748508584,Moderate,,,,,,
PIPE-004,2034-12-28,HDPE,API 5L X42,300,17.74,2500,15,0.85,4.79,Normal,0.056666666666666664,16.889999999999997,204.14117647058822,95.2085682074408,148.01657785671998,Low,13.344767954060464,Normal,,,,,,
PIPE-004,2041-12-26,HDPE,ASTM A333 Grade 6,1200,35.19,600,22,3.15,8.95,Moderate,0.1431818181818182,32.04,150.04,91.04859335038363,18.726591760299627,Low,5.969164226244748,Normal,,,,,,
PIPE-001,2031-12-29,Carbon Steel,API 5L X65,300,13.22,300,12,1.06,8.02,Normal,0.08833333333333333,12.16,92.76226415094338,91.98184568835099,24.67105263157895,Low,5.540200858614009,Normal,,,,,,
PIPE-003,2029-12-29,PVC,API 5L X52,1500,42.02,900,10,7.87,18.73,Critical,0.787,34.150000000000006,27.37484116899619,81.27082341742027,26.354319180087842,Moderate,16.40186808415152,Normal,,,,,,
PIPE-004,2032-12-28,HDPE,ASTM A333 Grade 6,250,12.72,150,13,2.68,21.07,Moderate,0.20615384615384616,10.040000000000001,30.19104477611941,78.9308176100629,14.9402390438247,Low,10.556351987309592,Normal,,,,,,
PIPE-004,2020-12-31,HDPE,ASTM A333 Grade 6,500,21.07,600,1,1.16,5.51,Normal,1.16,19.91,11.714655172413794,94.49454200284765,30.135610246107483,Moderate,24.07288009533235,Normal,,,,,,
PIPE-002,2040-12-26,Stainless Steel,API 5L X42,100,4.52,300,21,7.73,171.02,Critical,0.36809523809523814,-3.210000000000001,0.0,-71.01769911504428,-93.45794392523362,Low,76.52803136532094,Critical,,,,,,
PIPE-001,2039-12-27,Carbon Steel,API 5L X52,600,12.67,600,20,8.3,65.51,Critical,0.41500000000000004,4.369999999999999,1.3710843373493964,34.490923441199676,137.29977116704808,Low,56.004667639879294,Moderate,,,,,,
PIPE-001,2041-12-26,Carbon Steel,API 5L X52,400,15.28,600,22,0.1,0.65,Normal,0.004545454545454546,15.18,2331.12,99.3455497382199,39.52569169960474,Low,3.238493988369927,Normal,,,,,,
PIPE-005,2021-12-31,Fiberglass,API 5L X42,1000,26.76,2500,2,3.99,14.91,Moderate,1.995,22.770000000000003,7.389473684210527,85.08968609865471,109.7935880544576,High,46.01362389521012,Moderate,,,,,,
PIPE-001,2029-12-29,Carbon Steel,ASTM A333 Grade 6,1200,31.17,150,10,0.37,1.19,Normal,0.037,30.8,579.7027027027027,98.8129611806224,4.87012987012987,Low,1.1510194451041418,Normal,,,,,,
PIPE-004,2033-12-28,HDPE,API 5L X42,250,8.39,900,14,4.67,55.66,Moderate,0.3335714285714286,3.7200000000000006,3.6064239828693814,44.33849821215733,241.9354838709677,Low,54.21066574980558,Moderate,,,,,,
PIPE-002,2037-12-27,Stainless Steel,ASTM A106 Grade B,1200,27.97,150,18,5.33,19.06,Critical,0.2961111111111111,22.64,48.120450281425896,80.94386843046122,6.625441696113074,Low,10.128052130704287,Normal,,,,,,
PIPE-003,2032-12-28,PVC,API 5L X65,300,14.98,150,13,9.45,63.08,Critical,0.7269230769230769,5.530000000000001,1.425185185185187,36.91588785046729,27.12477396021699,Moderate,49.95743166844504,Moderate,,,,,,
PIPE-003,2042-12-26,PVC,ASTM A106 Grade B,1000,19.34,300,23,8.87,45.86,Critical,0.38565217391304346,10.47,12.104171364148819,54.13650465356774,28.653295128939828,Low,29.95322134626017,Normal,,,,,,
PIPE-002,2028-12-29,Stainless Steel,ASTM A333 Grade 6,500,21.07,900,9,6.19,29.38,Critical,0.6877777777777778,14.879999999999999,12.444426494345716,70.62173706691979,60.48387096774194,Moderate,29.25220733928276,Normal,,,,,,
PIPE-001,2039-12-27,Carbon Steel,ASTM A333 Grade 6,400,17.35,900,20,7.76,44.73,Critical,0.388,9.590000000000002,11.30154639175258,55.27377521613833,93.8477580813347,Low,35.27159166031294,Normal,,,,,,
PIPE-002,2023-12-31,Stainless Steel,API 5L X42,1500,32.52,300,4,1.61,4.95,Normal,0.4025,30.910000000000004,52.55652173913044,95.04920049200493,9.705596894208993,Low,6.4856196440644425,Normal,20.8,64.9,0.0,,,
PIPE-002,2021-12-31,Stainless Steel,API 5L X52,150,5.67,300,2,2.16,38.1,Moderate,1.08,3.51,1.6749999999999998,61.904761904761905,85.47008547008548,Moderate,48.86906593406594,Moderate,,,,,,
PIPE-003,2037-12-27,PVC,ASTM A333 Grade 6,50,5.84,1500,18,4.08,69.86,Moderate,0.22666666666666668,1.7599999999999998,0.03529411764705787,30.136986301369863,852.2727272727274,Low,61.68312597367714,Moderate,,,,,,
PIPE-002,2027-12-30,Stainless Steel,ASTM A333 Grade 6,250,7.48,2500,8,1.07,14.3,Normal,0.13375,6.41,31.14766355140187,85.6951871657754,390.01560062402496,Low,21.34370320855615,Normal,,,,,,
PIPE-001,2040-12-26,Carbon Steel,API 5L X42,50,5.1,1500,21,5.24,102.75,Critical,0.24952380952380954,-0.14000000000000057,0.0,-2.745098039215698,-10714.28571428567,Low,-745.1149159663833,Normal,,,,,,
PIPE-001,2022-12-31,Carbon Steel,ASTM A333 Grade 6,600,26.1,900,3,7.0,26.82,Critical,2.3333333333333335,19.1,4.83,73.1800766283525,47.12041884816754,High,51.424345589857765,Moderate,27.7,81.8,0.0,,,
PIPE-001,2034-12-28,Carbon Steel,API 5L X52,800,17.68,600,15,9.76,55.2,Critical,0.6506666666666666,7.92,4.02049180327869,44.79638009049774,75.75757575757576,Moderate,47.48889802258173,Moderate,,,,,,
PIPE-004,2039-12-27,HDPE,API 5L X42,150,8.14,600,20,3.07,37.71,Moderate,0.1535,5.07,17.120521172638437,62.285012285012286,118.34319526627219,Low,26.48996540107891,Normal,,,,,,
PIPE-002,2040-12-26,Stainless Steel,ASTM A106 Grade B,300,8.61,600,21,0.01,0.12,Normal,0.0004761904761904762,8.6,12635.699999999999,99.88385598141696,69.76744186046511,Low,5.278356048942548,Normal,,,,,,
PIPE-001,2036-12-27,Carbon Steel,API 5L X42,1200,29.77,150,17,7.7,25.86,Critical,0.45294117647058824,22.07,29.00818181818182,74.13503527040645,6.796556411418215,Low,14.091394677960636,Normal,,,,,,
PIPE-001,2027-12-30,Carbon Steel,API 5L X65,1500,33.67,900,8,3.72,11.05,Moderate,0.465,29.950000000000003,42.68602150537635,88.95158895158896,30.050083472454087,Low,10.770859022536818,Normal,,,,,,
PIPE-003,2029-12-29,PVC,API 5L X65,1200,34.1,150,10,0.53,1.55,Normal,0.053000000000000005,33.57,440.377358490566,98.4457478005865,4.468275245755138,Low,1.4086836932850098,Normal,,,,,,
PIPE-001,2024-12-30,Carbon Steel,ASTM A106 Grade B,250,14.04,900,5,5.0,35.61,Moderate,1.0,9.04,4.827999999999999,64.38746438746439,99.55752212389382,Moderate,45.10294806242594,Moderate,,,,,,
PIPE-003,2043-12-26,PVC,ASTM A106 Grade B,500,11.64,300,24,7.78,66.84,Critical,0.32416666666666666,3.8600000000000003,1.1352185089974303,33.161512027491405,77.720207253886,Low,51.32908569483783,Moderate,,,,,,
PIPE-002,2021-12-31,Stainless Steel,API 5L X65,150,7.88,600,2,1.79,22.72,Normal,0.895,6.09,4.163128491620111,77.28426395939087,98.52216748768473,Moderate,40.12696808010853,Moderate,,,,,,
PIPE-002,2024-12-30,Stainless Steel,ASTM A333 Grade 6,600,15.66,900,5,0.44,2.81,Normal,0.088,15.22,119.56818181818184,97.19029374201789,59.13272010512483,Low,6.298380572379891,Normal,,,,,,
